,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (credited),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP,Target
2273,2,1,4,8014,0,1,140.0,1,34,34,0,0,128.0,1,0,0,1,1,0,37,0,0,0,0.0,0,0,0.0,9.4,-0.8,-3.12,0
2274,2,39,1,171,1,19,100.0,1,37,37,9,9,139.0,0,0,0,1,1,0,36,0,0,0,0.0,0,0,0.0,10.8,1.4,1.74,0
2275,1,1,2,9991,0,1,123.0,1,1,3,4,2,113.2,0,0,0,0,1,0,22,0,0,3,11.666666666666666,0,2,10.5,7.6,2.6,0.32,0
2276,2,39,1,8014,0,19,133.1,1,37,37,6,6,139.0,0,0,0,1,1,0,49,0,0,6,12.166666666666666,0,6,14.428571428571429,12.4,0.5,1.79,1
2277,1,51,1,9773,1,1,135.0,1,1,42,5,3,110.0,1,0,0,1,1,0,23,0,0,6,13.333333333333334,0,4,12.75,11.1,0.6,2.02,1
2278,1,1,1,9070,1,1,132.0,1,1,1,4,9,136.6,1,0,0,1,1,0,19,0,0,5,11.4,0,3,11.0,7.6,2.6,0.32,1
2279,2,43,1,8014,0,1,120.0,1,37,37,5,5,161.1,0,0,0,1,1,0,47,0,0,6,12.142857142857142,0,0,0.0,16.2,0.3,-0.92,0
2280,1,43,1,9003,1,1,130.0,1,1,2,4,2,130.0,0,0,0,1,1,0,28,0,9,17,13.058823529411764,6,12,12.307692307692308,15.5,2.8,-4.06,1
2281,1,44,1,9003,1,39,140.0,1,1,38,9,6,140.0,0,0,0,1,1,0,21,0,0,4,11.75,0,4,10.5,15.5,2.8,-4.06,1
2282,1,1,1,9254,1,1,133.1,1,38,1,9,9,121.0,0,0,1,0,1,0,21,0,0,5,11.833333333333334,0,5,10.0,8.9,1.4,3.51,0
2283,1,43,1,9238,1,39,120.0,1,2,1,1,2,118.6,0,0,0,1,1,0,21,0,9,10,12.4,6,10,11.8,13.9,-0.3,0.79,1
2284,1,1,1,9070,1,1,140.0,1,19,38,4,4,138.3,0,0,0,1,1,0,20,0,1,6,13.428571428571429,0,4,11.5,13.9,-0.3,0.79,1
2285,2,42,1,9147,1,1,133.1,1,37,37,9,9,115.8,0,0,0,0,1,0,49,0,0,0,0.0,0,0,0.0,10.8,1.4,1.74,0
2286,1,39,1,9991,0,1,120.0,1,19,37,6,8,160.0,0,0,0,1,1,0,40,0,0,5,11.0,0,5,13.4,15.5,2.8,-4.06,1
2287,1,17,1,9254,1,1,125.0,1,1,1,3,3,114.5,0,0,0,1,1,1,22,0,0,6,13.625,0,6,14.428571428571429,11.1,0.6,2.02,1
2288,1,42,1,9119,1,1,136.0,1,1,37,5,5,117.5,0,0,0,1,1,0,19,0,2,4,11.8,0,2,11.5,15.5,2.8,-4.06,1
2289,1,39,1,9991,0,1,133.1,1,3,38,2,7,121.7,0,0,0,1,1,0,31,0,0,0,0.0,0,0,0.0,13.9,-0.3,0.79,0
2290,1,42,1,9119,1,1,120.0,1,5,5,2,2,115.0,0,0,0,1,1,0,30,0,1,2,15.0,1,2,13.5,15.5,2.8,-4.06,0
2291,1,1,1,9238,1,1,127.0,1,37,37,5,10,125.3,0,0,0,1,1,0,19,0,0,5,10.8,0,5,11.0,7.6,2.6,0.32,1
2292,1,18,1,9147,1,1,131.0,1,34,34,90,90,131.0,0,0,0,1,1,0,22,0,0,3,13.666666666666666,0,3,11.333333333333334,9.4,-0.8,-3.12,0
2293,1,1,1,9773,1,1,127.0,1,19,37,9,9,126.3,0,0,0,1,1,0,19,0,0,6,12.833333333333334,0,6,13.333333333333334,15.5,2.8,-4.06,1
2294,1,17,1,171,1,1,132.0,1,1,37,4,9,127.1,0,0,0,0,1,0,21,0,0,0,0.0,0,0,0.0,7.6,2.6,0.32,0
2295,1,17,3,9670,1,1,137.0,1,1,38,4,7,138.4,0,0,0,1,1,0,19,0,0,6,15.125,0,6,13.428571428571429,11.1,0.6,2.02,1
2296,1,43,2,9147,1,1,126.0,1,1,19,3,3,100.0,1,0,0,1,1,0,22,0,0,0,0.0,0,1,10.0,16.2,0.3,-0.92,0
2297,1,1,1,9238,1,1,136.0,1,4,5,2,2,126.2,0,0,0,1,1,0,22,0,0,5,11.4,0,5,11.0,10.8,1.4,1.74,1
2298,1,1,1,9238,1,1,124.0,1,1,1,4,4,118.8,0,0,0,1,1,0,19,0,0,4,12.25,0,6,11.0,9.4,-0.8,-3.12,1
2299,1,39,1,9254,1,39,137.0,1,1,1,5,10,124.5,0,0,0,0,1,0,26,0,0,0,0.0,0,0,0.0,16.2,0.3,-0.92,0
2300,1,44,1,9119,1,39,140.0,1,5,41,3,2,140.0,0,0,0,1,1,0,23,0,3,3,14.0,1,1,14.0,12.4,0.5,1.79,1
2301,1,17,1,9070,1,1,131.0,1,19,19,7,7,125.1,0,0,0,1,1,0,18,0,0,6,12.333333333333334,0,5,10.8,16.2,0.3,-0.92,1
2302,1,1,1,9147,1,1,130.0,1,37,37,9,9,118.8,0,0,1,1,1,1,22,0,0,5,10.666666666666666,0,2,11.0,15.5,2.8,-4.06,1
2303,1,18,5,9119,1,1,136.0,1,3,2,2,3,125.2,1,0,0,1,1,0,19,0,0,5,11.833333333333334,0,5,14.714285714285714,12.4,0.5,1.79,1
2304,1,17,1,9147,1,1,133.1,1,1,19,4,8,95.0,0,0,0,1,1,0,20,0,0,0,0.0,0,0,0.0,11.1,0.6,2.02,0
2305,1,1,3,9070,1,1,110.0,1,37,37,9,9,107.6,1,0,0,1,1,1,22,0,0,6,11.666666666666666,0,6,12.166666666666666,7.6,2.6,0.32,1
2306,1,7,1,9130,1,3,140.0,1,2,38,2,3,140.0,1,0,0,0,1,0,18,0,2,2,13.0,0,0,0.0,12.7,3.7,-1.7,0
2307,4,43,2,9991,0,38,133.1,1,3,1,2,9,125.4,0,0,0,1,1,0,39,0,0,0,0.0,0,0,0.0,10.8,1.4,1.74,0
2308,1,1,1,9500,1,1,141.0,1,19,1,90,90,128.0,0,0,0,1,1,0,18,0,0,0,0.0,0,0,0.0,10.8,1.4,1.74,0
2309,1,17,3,9119,1,1,130.0,1,1,38,3,3,129.3,0,0,0,1,1,1,18,0,0,5,13.0,0,5,14.2,8.9,1.4,3.51,1
2310,1,1,1,9238,1,1,160.0,1,19,38,9,9,152.0,0,0,0,1,1,1,19,0,0,6,13.857142857142858,0,6,14.0,13.9,-0.3,0.79,1
2311,1,1,1,9500,1,1,140.0,1,1,19,9,9,128.8,0,0,0,1,1,0,18,0,0,6,13.391666666666666,0,8,12.4875,12.4,0.5,1.79,1
2312,1,1,1,9147,1,1,150.0,1,34,19,0,4,152.8,1,0,0,1,1,1,18,0,0,4,12.75,0,0,0.0,7.6,2.6,0.32,0
2313,1,44,1,9130,1,39,150.0,1,37,37,6,6,150.0,1,0,0,1,1,0,22,0,0,4,14.5,0,5,14.6,10.8,1.4,1.74,1
2314,1,1,1,9238,1,1,133.1,1,1,1,3,4,112.0,0,0,0,1,1,0,19,0,0,6,12.166666666666666,0,6,12.166666666666666,12.4,0.5,1.79,1
2315,1,1,1,9130,1,1,152.0,1,19,37,9,8,135.6,1,0,0,1,1,0,18,0,0,5,15.4,0,5,15.6,12.7,3.7,-1.7,0
2316,1,39,1,9119,1,19,133.1,1,1,1,4,3,134.4,0,0,1,0,1,0,31,0,0,2,13.333333333333334,0,2,16.0,16.2,0.3,-0.92,0
2317,1,39,1,9991,0,1,130.0,1,3,1,3,3,120.5,0,0,0,1,1,0,28,0,0,0,0.0,0,0,0.0,12.7,3.7,-1.7,0
2318,1,1,1,9070,1,1,148.0,1,1,1,4,8,141.4,0,0,0,1,1,0,19,0,0,0,0.0,0,0,0.0,15.5,2.8,-4.06,0
2319,1,17,1,9254,1,1,148.0,1,1,1,4,8,145.2,0,0,0,1,1,0,20,0,0,6,13.714285714285714,0,6,14.714285714285714,16.2,0.3,-0.92,1
2320,4,39,1,9238,1,1,130.0,1,19,3,9,2,140.0,0,0,0,1,1,0,50,0,0,4,12.25,0,0,0.0,8.9,1.4,3.51,0
2321,1,43,1,9070,1,1,160.0,1,1,2,4,2,100.0,0,0,0,1,1,0,38,0,1,5,16.0,0,4,16.5,13.9,-0.3,0.79,1
2322,2,39,1,9991,0,1,130.0,1,37,37,9,9,140.0,1,0,0,1,1,0,31,0,0,1,11.0,0,1,13.0,9.4,-0.8,-3.12,0
2323,1,39,1,9500,1,1,110.0,1,1,37,9,9,126.0,1,0,0,1,1,0,27,0,0,7,14.085714285714284,0,7,14.085714285714284,7.6,2.6,0.32,1
2324,1,18,1,9238,1,1,122.0,1,1,3,9,2,112.6,1,0,0,1,1,0,21,0,0,6,10.166666666666666,0,6,10.5,12.7,3.7,-1.7,1
2325,2,39,1,9119,1,1,110.0,1,37,37,9,9,106.8,0,0,0,1,1,0,34,0,0,1,10.0,0,0,0.0,8.9,1.4,3.51,0
2326,1,51,1,9119,1,1,129.0,1,2,37,2,9,121.6,1,0,0,1,1,0,19,0,0,0,0.0,0,1,10.0,7.6,2.6,0.32,1
2327,2,39,1,9991,0,1,110.0,1,37,37,1,4,120.0,1,0,0,0,1,0,40,0,0,2,10.5,0,3,10.666666666666666,9.4,-0.8,-3.12,0
2328,1,1,1,171,1,1,170.0,1,38,19,9,2,160.6,1,0,0,1,1,1,18,0,0,0,0.0,0,0,0.0,12.7,3.7,-1.7,1
2329,2,39,1,9070,1,12,110.0,1,37,38,5,10,130.0,0,0,1,0,1,1,46,0,0,0,0.0,0,0,0.0,15.5,2.8,-4.06,0
2330,1,43,5,8014,0,1,110.0,1,34,34,0,0,110.0,0,0,0,1,1,0,37,0,0,0,0.0,0,0,0.0,7.6,2.6,0.32,0
2331,1,39,1,9003,1,1,133.1,1,19,37,9,7,110.0,1,0,0,1,1,0,31,0,0,0,0.0,0,0,0.0,16.2,0.3,-0.92,0
2332,1,39,1,9003,1,1,133.1,1,1,19,4,10,145.8,0,0,0,1,1,0,34,0,0,5,13.333333333333334,0,5,12.4,12.4,0.5,1.79,1
2333,1,1,6,171,1,1,126.0,1,10,10,4,4,130.2,1,0,0,1,1,1,18,0,0,0,0.0,0,0,0.0,9.4,-0.8,-3.12,0
2334,1,1,1,9670,1,1,137.0,1,38,37,9,9,122.3,0,0,0,1,1,1,18,0,0,6,13.571428571428571,0,6,14.333333333333334,12.4,0.5,1.79,1
2335,1,17,4,9070,1,1,117.0,1,1,1,3,3,125.4,1,0,0,1,1,1,19,0,0,6,12.833333333333334,0,6,11.166666666666666,11.1,0.6,2.02,1
2336,1,43,1,9991,0,1,100.0,1,37,19,9,4,130.0,0,0,0,1,1,0,40,0,1,4,10.25,3,5,11.2,15.5,2.8,-4.06,0
2337,1,39,1,9130,1,1,120.0,1,1,38,9,9,150.0,0,0,0,1,1,0,25,0,0,0,0.0,0,0,0.0,12.4,0.5,1.79,0
2338,1,17,5,9119,1,1,126.0,1,38,38,5,9,116.9,1,0,1,1,1,0,20,0,0,4,14.5,0,3,13.333333333333334,11.1,0.6,2.02,0
2339,1,17,1,9119,1,1,122.0,1,19,19,9,9,114.7,0,0,0,1,1,0,20,0,0,5,15.8,0,5,13.714285714285714,11.1,0.6,2.02,1
2340,1,39,1,9003,1,1,111.0,1,37,37,9,10,95.8,1,0,0,0,1,0,43,0,0,0,0.0,0,0,0.0,15.5,2.8,-4.06,0
2341,1,17,4,9119,1,1,139.0,1,37,19,9,4,133.1,1,0,0,1,1,0,18,0,0,4,12.5,0,3,14.666666666666666,7.6,2.6,0.32,1
2342,1,43,1,9003,1,1,150.0,1,2,4,4,1,150.0,0,0,0,1,1,0,35,0,16,18,11.666666666666666,12,12,11.5,15.5,2.8,-4.06,1
2343,1,17,2,9991,0,1,116.0,1,37,19,9,4,118.5,0,0,0,1,1,0,23,0,0,4,13.0,0,5,13.0,7.6,2.6,0.32,1
2344,1,17,1,9500,1,1,130.0,1,3,3,2,2,131.1,0,0,0,1,1,0,19,0,0,7,12.12142857142857,0,8,11.50625,12.4,0.5,1.79,1
2345,1,53,1,9085,1,42,150.0,1,1,19,3,8,150.3,1,0,0,1,1,1,21,0,7,9,14.22222222222222,4,7,13.75,8.9,1.4,3.51,1
2346,1,43,1,9670,1,1,132.0,1,3,19,4,8,120.5,0,0,0,1,1,0,19,0,0,4,12.5,0,4,13.25,13.9,-0.3,0.79,1
2347,1,18,1,9119,1,1,108.0,1,1,1,4,3,105.6,1,0,0,1,1,0,20,0,0,5,12.166666666666666,0,5,15.285714285714286,12.4,0.5,1.79,1
2348,1,39,1,9670,1,1,133.1,1,19,19,3,3,125.3,0,1,0,1,1,1,30,0,0,0,0.0,0,0,0.0,12.4,0.5,1.79,0
2349,4,39,1,9254,1,1,120.0,1,37,19,9,9,131.0,1,0,0,1,1,0,44,0,0,6,12.666666666666666,0,6,11.5,12.4,0.5,1.79,1
2350,1,18,1,9500,1,1,146.0,1,19,3,4,9,127.0,0,0,0,1,1,0,19,0,0,7,13.614285714285714,0,7,13.614285714285714,12.7,3.7,-1.7,1
2351,1,44,1,9130,1,39,150.0,1,2,1,3,6,150.0,1,0,0,1,1,0,22,0,11,12,12.857142857142858,8,10,14.3,16.2,0.3,-0.92,1
2352,1,1,1,9130,1,1,160.0,1,3,3,1,2,149.2,0,0,0,1,1,0,18,0,0,4,14.0,0,5,14.2,7.6,2.6,0.32,1
2353,1,17,1,9670,1,1,125.0,1,37,37,9,9,121.5,1,0,0,1,1,1,21,0,0,4,14.75,0,5,11.8,12.7,3.7,-1.7,1
2354,1,1,2,9085,1,1,125.0,1,37,19,90,90,137.3,0,0,0,1,1,0,18,0,0,0,0.0,0,0,0.0,7.6,2.6,0.32,0
2355,1,17,4,9670,1,1,122.0,1,3,1,2,3,119.6,1,0,0,1,1,0,18,0,0,6,13.625,0,6,14.285714285714286,11.1,0.6,2.02,1
2356,1,1,1,171,1,1,138.0,1,1,1,4,3,141.5,0,0,0,1,1,0,19,0,0,0,0.0,0,0,0.0,7.6,2.6,0.32,1
2357,1,44,1,9003,1,39,150.0,1,1,38,6,6,150.0,1,0,0,1,1,0,21,0,0,4,11.8,0,4,11.875,16.2,0.3,-0.92,0
2358,1,39,1,9003,1,1,140.0,1,3,3,2,2,110.0,0,0,0,1,1,0,31,0,0,6,15.125,0,6,14.6,16.2,0.3,-0.92,1
2359,1,17,5,9254,1,1,113.0,1,1,1,2,3,110.2,1,0,0,1,1,0,21,0,0,4,11.5,0,2,10.5,9.4,-0.8,-3.12,0
2360,1,39,1,9119,1,1,139.0,1,19,19,9,7,110.3,0,0,1,1,1,0,24,0,0,1,10.0,0,1,11.0,8.9,1.4,3.51,1
2361,1,42,1,9773,1,1,133.1,1,19,6,4,3,120.0,0,0,0,1,1,0,27,0,0,0,0.0,0,0,0.0,9.4,-0.8,-3.12,0
2362,1,1,5,9147,1,1,118.0,1,19,19,9,9,114.2,1,0,0,1,1,0,20,0,0,3,10.333333333333334,0,5,12.8,12.4,0.5,1.79,1
2363,1,44,1,9119,1,39,140.0,1,1,19,4,5,140.0,1,0,0,1,1,0,22,0,0,0,0.0,0,2,11.666666666666666,10.8,1.4,1.74,1
2364,1,1,1,9003,1,1,144.0,1,19,19,9,9,132.8,0,0,0,1,1,1,19,0,0,4,12.0,0,4,12.5,15.5,2.8,-4.06,1
2365,1,18,1,9773,1,1,125.0,1,1,1,4,7,121.5,1,0,0,1,1,0,19,0,0,6,13.833333333333334,0,6,14.5,8.9,1.4,3.51,1
2366,1,1,1,171,1,1,131.0,1,1,1,7,4,127.2,1,0,1,1,1,0,23,0,13,13,12.153846153846152,10,11,11.909090909090908,11.1,0.6,2.02,1
2367,1,17,1,9130,1,1,131.0,1,12,12,2,8,128.2,1,0,0,1,1,0,18,0,0,6,14.0,0,6,13.666666666666666,12.4,0.5,1.79,1
2368,1,1,1,9773,1,1,140.0,1,3,2,4,6,133.4,1,0,0,0,1,0,29,0,0,6,16.5,0,5,13.8,11.1,0.6,2.02,1
2369,1,39,1,9130,1,1,133.1,1,1,19,4,5,120.0,1,0,0,1,1,0,29,0,0,1,18.0,0,3,13.333333333333334,10.8,1.4,1.74,0
2370,1,44,1,9003,1,1,140.0,1,1,1,4,5,140.0,0,0,0,1,1,0,20,0,0,6,11.285714285714286,0,5,11.77777777777778,16.2,0.3,-0.92,1
2371,1,1,5,171,1,1,139.0,1,19,3,9,2,136.9,1,0,0,1,1,1,19,0,0,0,0.0,0,0,0.0,9.4,-0.8,-3.12,1
2372,1,17,3,171,1,1,125.0,1,3,39,2,5,117.0,1,1,0,1,1,0,22,0,0,0,0.0,0,0,0.0,10.8,1.4,1.74,1
2373,1,1,2,9670,1,1,117.0,1,3,1,3,5,110.7,1,0,0,1,1,0,20,0,0,5,14.0,0,6,12.0,11.1,0.6,2.02,1
2374,1,39,1,9130,1,1,150.0,1,19,19,9,5,160.0,1,0,0,1,1,0,24,0,0,4,13.75,0,3,12.0,9.4,-0.8,-3.12,1
2375,1,1,1,9670,1,1,95.0,1,37,37,5,8,95.0,0,0,0,0,1,0,21,0,0,4,13.25,0,5,11.0,12.7,3.7,-1.7,0
2376,1,39,1,9147,1,1,150.0,1,37,1,7,3,148.8,0,0,0,1,1,1,25,0,0,4,14.25,0,4,14.75,12.7,3.7,-1.7,1
2377,1,39,1,9147,1,1,120.0,1,37,37,9,9,110.0,0,0,0,0,1,0,32,0,0,0,0.0,0,0,0.0,9.4,-0.8,-3.12,0
2378,1,43,1,9991,0,1,136.0,1,3,4,2,2,133.9,0,0,0,0,1,0,26,0,8,8,11.25,3,3,11.333333333333334,7.6,2.6,0.32,0
2379,1,1,1,9130,1,1,133.0,1,2,37,9,7,125.7,1,0,0,1,1,1,18,0,0,6,13.5,0,6,12.5,12.4,0.5,1.79,1
2380,1,17,1,9254,1,1,125.0,1,1,19,4,7,116.6,0,0,0,1,1,1,19,0,0,5,12.666666666666666,0,6,12.857142857142858,16.2,0.3,-0.92,1
2381,1,1,3,9070,1,1,127.0,1,19,38,5,7,141.0,1,0,0,1,1,1,19,0,0,6,15.166666666666666,0,6,12.333333333333334,12.4,0.5,1.79,1
2382,1,7,1,9119,1,40,130.0,1,1,1,4,4,130.0,0,0,0,1,1,0,27,0,4,6,13.166666666666666,2,5,15.142857142857142,11.1,0.6,2.02,0
2383,1,53,1,9003,1,1,130.0,1,19,1,9,9,130.0,0,0,1,1,1,0,21,0,7,10,11.8,5,9,11.444444444444445,8.9,1.4,3.51,1
2384,1,17,1,9119,1,1,127.0,1,19,1,4,5,115.8,0,0,0,1,1,0,20,0,0,4,11.5,0,0,0.0,13.9,-0.3,0.79,1
2385,1,44,1,9070,1,39,140.0,1,19,38,4,0,140.0,1,0,0,1,1,0,21,0,0,6,14.5,0,6,11.333333333333334,12.4,0.5,1.79,1
2386,1,1,5,9773,1,1,125.0,1,37,3,5,2,126.1,1,0,0,1,1,0,22,0,0,5,13.4,0,3,10.666666666666666,9.4,-0.8,-3.12,1
2387,1,1,1,171,1,1,135.0,1,1,38,5,7,137.5,1,0,1,0,1,0,19,0,0,0,0.0,0,0,0.0,12.7,3.7,-1.7,1
2388,1,17,4,9147,1,1,132.0,1,38,19,5,5,120.8,1,0,0,1,1,1,18,0,0,4,10.8,0,2,12.5,11.1,0.6,2.02,0
2389,1,39,2,9238,1,1,110.0,1,19,1,5,5,136.5,0,0,0,1,1,0,28,0,0,0,0.0,0,0,0.0,13.9,-0.3,0.79,0
2390,2,39,1,9003,1,1,130.0,1,1,37,9,1,122.0,0,0,1,0,1,0,25,0,3,6,11.428571428571429,2,4,12.0,15.5,2.8,-4.06,0
2391,1,43,1,9003,1,1,130.0,1,37,1,5,4,130.0,0,0,0,1,1,0,25,0,8,8,12.5,6,10,11.6,15.5,2.8,-4.06,0
2392,1,1,1,9147,1,1,135.0,1,38,19,9,5,126.3,0,0,0,1,1,0,18,0,0,2,13.5,0,3,12.333333333333334,8.9,1.4,3.51,1
2393,1,1,1,9254,1,1,133.1,1,4,19,4,5,98.0,0,0,0,1,1,0,26,0,0,0,0.0,0,0,0.0,10.8,1.4,1.74,0
2394,1,17,3,9147,1,1,135.0,1,37,37,6,5,121.0,1,0,0,1,1,1,18,0,0,5,12.75,0,5,11.5,13.9,-0.3,0.79,1
2395,1,43,1,9773,1,1,128.0,1,19,38,9,7,124.2,1,0,0,1,1,0,22,0,0,3,11.333333333333334,0,3,12.333333333333334,15.5,2.8,-4.06,1
2396,1,39,1,9003,1,1,140.0,1,1,3,4,5,130.0,0,0,0,1,1,0,25,0,0,0,0.0,0,0,0.0,16.2,0.3,-0.92,0
2397,1,1,2,9773,1,1,135.0,1,3,1,4,4,136.1,1,0,0,1,1,0,19,0,0,5,11.4,0,5,12.4,8.9,1.4,3.51,1
2398,1,17,2,9773,1,1,131.0,1,3,19,2,3,132.8,1,0,0,1,1,0,19,0,0,6,14.428571428571429,0,6,14.571428571428571,13.9,-0.3,0.79,1
2399,1,17,1,9500,1,1,131.0,1,1,1,5,5,126.3,0,0,0,1,1,0,19,0,0,7,12.492857142857144,0,8,11.7125,16.2,0.3,-0.92,1
2400,4,39,1,8014,0,19,100.0,1,1,37,9,1,111.5,0,0,0,1,1,0,45,0,2,4,11.5,2,4,11.0,10.8,1.4,1.74,0
2401,2,39,1,9991,0,1,140.0,1,37,37,9,9,118.2,0,0,0,1,1,0,52,0,0,5,11.2,0,5,12.8,7.6,2.6,0.32,1
2402,1,1,1,9147,1,1,124.0,1,19,19,9,3,115.6,1,0,0,0,1,0,20,0,0,3,12.0,0,3,11.0,9.4,-0.8,-3.12,0
2403,1,1,1,9500,1,1,130.0,1,38,37,5,10,117.8,1,0,0,1,1,0,19,0,0,7,15.885714285714286,0,7,15.885714285714286,10.8,1.4,1.74,1
2404,1,1,1,9500,1,1,142.0,1,1,38,9,9,127.0,0,0,1,0,1,0,21,0,0,4,12.94,0,4,11.58,12.4,0.5,1.79,0
2405,2,39,1,8014,0,1,150.0,1,37,37,9,9,140.0,0,0,0,0,1,0,35,0,0,6,14.0,0,6,14.166666666666666,9.4,-0.8,-3.12,1
2406,2,39,1,171,1,12,110.0,1,37,37,7,7,106.0,1,0,0,1,1,0,36,0,0,0,0.0,0,0,0.0,7.6,2.6,0.32,1
2407,4,39,1,9500,1,19,110.0,1,37,38,5,5,151.0,0,0,1,0,1,0,47,0,0,0,0.0,0,0,0.0,15.5,2.8,-4.06,0
2408,1,18,1,9991,0,1,112.0,1,43,40,2,2,106.4,0,0,0,1,1,0,22,0,0,0,0.0,0,0,0.0,8.9,1.4,3.51,0
2409,2,39,1,9991,0,1,100.0,1,37,37,9,9,125.3,1,0,0,1,1,0,41,0,0,4,11.25,0,3,11.0,7.6,2.6,0.32,0
2410,1,7,1,9119,1,3,130.0,1,34,34,90,90,130.0,0,0,0,1,1,0,26,0,0,0,0.0,0,0,0.0,10.8,1.4,1.74,0
2411,2,39,1,8014,0,1,133.1,1,34,34,90,90,116.0,0,0,0,0,0,0,51,0,0,4,11.25,0,0,0.0,10.8,1.4,1.74,0
2412,2,39,2,9991,0,1,150.0,1,37,37,9,9,120.0,0,0,0,1,0,0,43,0,0,3,10.666666666666666,1,4,12.5,9.4,-0.8,-3.12,1
2413,2,39,2,8014,0,1,100.0,1,34,34,0,0,100.0,1,0,0,1,0,0,41,0,0,5,11.8,1,3,10.666666666666666,7.6,2.6,0.32,1
2414,1,43,2,9147,1,1,130.0,1,34,37,9,9,118.5,1,0,0,1,1,0,23,0,5,8,11.625,4,10,11.181818181818182,7.6,2.6,0.32,1
2415,1,43,2,9238,1,1,129.0,1,34,30,0,5,118.9,1,0,0,1,1,0,22,0,0,0,0.0,0,0,0.0,9.4,-0.8,-3.12,0
2416,1,17,2,9070,1,1,127.0,1,37,37,9,9,119.3,1,1,0,1,1,1,25,0,0,4,10.25,0,4,11.25,12.7,3.7,-1.7,0
2417,1,43,1,9991,0,1,140.0,1,37,37,9,9,135.8,1,0,0,1,1,0,25,0,14,15,10.8,13,14,11.357142857142858,9.4,-0.8,-3.12,1
2418,1,53,1,171,1,42,130.0,1,1,19,9,9,130.0,1,0,0,0,1,1,22,0,5,11,12.545454545454543,4,11,12.666666666666666,8.9,1.4,3.51,1
2419,1,39,1,9003,1,1,133.1,6,1,1,192,144,129.8,0,0,0,1,1,0,24,1,0,7,13.571428571428571,0,5,13.4,8.9,1.4,3.51,1
2420,1,39,1,9085,1,2,140.0,1,38,38,9,10,150.0,0,0,0,1,1,0,47,0,0,0,0.0,0,0,0.0,16.2,0.3,-0.92,0
2421,2,39,1,9991,0,19,133.1,1,37,37,5,5,111.9,1,0,0,1,1,0,41,0,0,0,0.0,0,0,0.0,7.6,2.6,0.32,0
2422,1,39,1,9003,1,1,120.0,1,37,37,9,9,150.1,1,0,0,1,1,0,43,0,0,6,14.77777777777778,0,5,12.2,13.9,-0.3,0.79,1
2423,1,39,1,9003,1,1,133.1,1,1,37,9,8,130.0,0,0,0,1,1,0,29,0,0,0,0.0,0,0,0.0,16.2,0.3,-0.92,0
2424,1,39,2,9119,1,1,120.0,1,37,37,5,5,128.0,0,0,0,1,1,0,30,0,0,0,0.0,0,0,0.0,7.6,2.6,0.32,0
2425,1,39,2,9147,1,38,133.1,1,19,38,9,9,102.5,0,0,0,0,1,0,26,0,0,0,0.0,0,0,0.0,12.7,3.7,-1.7,0
2426,1,39,2,9991,0,1,133.1,1,19,38,9,9,102.5,0,0,0,0,1,0,27,0,0,0,0.0,0,0,0.0,15.5,2.8,-4.06,0
2427,2,39,2,9670,1,1,100.0,1,37,37,9,9,110.0,0,0,0,1,1,1,36,0,0,5,11.4,0,5,11.6,9.4,-0.8,-3.12,1
2428,1,39,1,9003,1,19,133.1,1,1,19,4,10,114.0,0,0,0,1,1,0,29,0,3,6,11.666666666666666,2,6,10.857142857142858,15.5,2.8,-4.06,0
2429,1,42,1,9119,1,1,120.0,1,34,34,0,0,128.2,1,0,0,1,1,0,35,0,6,7,11.285714285714286,2,5,13.0,9.4,-0.8,-3.12,0
2430,1,1,1,9773,1,1,128.0,1,38,38,6,3,116.5,0,0,0,1,1,1,18,0,0,4,11.5,0,5,12.6,10.8,1.4,1.74,1
2431,1,1,1,9991,0,1,172.0,1,38,37,9,9,149.3,0,0,0,1,1,1,24,0,0,5,16.0,0,5,16.0,8.9,1.4,3.51,1
2432,1,1,3,9773,1,1,146.0,1,38,38,9,7,134.1,1,0,0,1,1,1,18,0,0,6,12.5,0,6,12.666666666666666,10.8,1.4,1.74,0
2433,1,17,4,9119,1,1,135.0,1,38,37,5,7,126.6,1,0,0,1,1,0,18,0,0,4,12.0,0,3,13.0,7.6,2.6,0.32,1
2434,2,43,1,9085,1,1,160.0,1,37,37,9,7,120.0,0,0,0,1,1,0,21,0,0,0,0.0,0,3,11.666666666666666,9.4,-0.8,-3.12,1
2435,1,42,1,9119,1,1,150.0,1,38,37,5,8,133.5,1,0,0,1,1,0,21,0,0,5,13.0,0,5,12.6,9.4,-0.8,-3.12,1
2436,1,39,1,9003,1,1,130.0,1,1,3,2,6,110.0,0,0,0,1,1,0,32,0,8,13,13.714285714285714,7,12,12.083333333333334,15.5,2.8,-4.06,1
2437,1,1,4,9119,1,1,111.0,1,37,37,9,5,107.5,1,0,0,1,1,1,22,0,0,3,12.333333333333334,0,3,12.5,11.1,0.6,2.02,0
